reaction_id,parent_post_id,club,reaction_type,clean_text,official_text,official_post_type,official_post_topic,relevancia,tema,emocao,polaridade,intencao,confianca_modelo,justificativa_curta
040b328e7c7a9f82,2068374942886854926,Sao Paulo,REPLY,@SaoPauloFC Eu tinha me esquecido do Cauly.,Sábado de treino no SuperCT! #VamosSãoPaulo 🇾🇪 📸 Erico Leonan / São Paulo FC https://t.co/NsiK7jCwOo,BASTIDORES,FUTEBOL_PROFISSIONAL_MASCULINO,RELEVANTE,ELENCO,NEUTRO,NEUTRO,INFORMACAO,0.7,"O torcedor comenta sobre o jogador Cauly, que faz parte do elenco, de forma neutra e informativa."
4b2700aefb1453fe,2068374942886854926,Sao Paulo,REPLY,@SaoPauloFC E os reforços pra zaga? Já mandaram o Ruim Encosto embora?,Sábado de treino no SuperCT! #VamosSãoPaulo 🇾🇪 📸 Erico Leonan / São Paulo FC https://t.co/NsiK7jCwOo,BASTIDORES,FUTEBOL_PROFISSIONAL_MASCULINO,RELEVANTE,CONTRATACAO,FRUSTRACAO,NEGATIVO,CRITICA,0.85,Torcedor cobra reforços para zaga e critica jogador (Ruim Encosto) em publicação de bastidores.
6e316afaf8b0658f,2068374942886854926,Sao Paulo,REPLY,"@SaoPauloFC luciano e calleri fininhos... incrivel como o dorival melhora o fisico desses caras, 2023 foi assim tambem da pra buscar essa sula",Sábado de treino no SuperCT! #VamosSãoPaulo 🇾🇪 📸 Erico Leonan / São Paulo FC https://t.co/NsiK7jCwOo,BASTIDORES,FUTEBOL_PROFISSIONAL_MASCULINO,RELEVANTE,ELENCO,ESPERANCA,POSITIVO,APOIO,0.9,"Comentário sobre condicionamento físico de jogadores e menção à possibilidade de buscar título, demonstrando esperança e apoio."
89415a7d8ae13f76,2068374942886854926,Sao Paulo,REPLY,"@SaoPauloFC Cade os reforços? Precisamos de 2 zagueiros, 1 volante, 1 meia, 2 pontas e 1 centroavante! Senao pode escrever que a briga sera por rebaixamento",Sábado de treino no SuperCT! #VamosSãoPaulo 🇾🇪 📸 Erico Leonan / São Paulo FC https://t.co/NsiK7jCwOo,BASTIDORES,FUTEBOL_PROFISSIONAL_MASCULINO,RELEVANTE,CONTRATACAO,FRUSTRACAO,NEGATIVO,COBRANCA,0.9,"O torcedor cobra a contratação de vários reforços, expressando frustração com a situação do elenco."
cfbf1bcdda3684bf,2068374942886854926,Sao Paulo,REPLY,@SaoPauloFC 🤨🤨🤨,Sábado de treino no SuperCT! #VamosSãoPaulo 🇾🇪 📸 Erico Leonan / São Paulo FC https://t.co/NsiK7jCwOo,BASTIDORES,FUTEBOL_PROFISSIONAL_MASCULINO,RELEVANTE,OUTRO,DESCONFIANCA,NEGATIVO,CRITICA,0.8,Torcedor expressa desconfiança com emojis de rosto confuso em resposta a publicação de treino.
61c727b8c3dd79a1,2068386091242045450,Sao Paulo,REPLY,@SaoPauloFC E o Ryan?,"Brasileiro Sub-20: Tricolor escalado para enfrentar o Flamengo, às 15h, no CFA Laudo Natel, em Cotia (SP)! 📺 UOL #MadeInCotia #VamosSãoPaulo 🇾🇪 https://t.co/Tch9sasYBG",ESCALACAO,CATEGORIA_BASE,RELEVANTE,CATEGORIA_BASE,FRUSTRACAO,NEGATIVO,COBRANCA,0.9,"Torcedor pergunta sobre jogador específico (Ryan), indicando frustração/cobrança sobre ausência na escalação."
1a0fdc2f40398b73,2068407133750612326,Sao Paulo,QUOTE,Bum bum bum bum bum bum!!! https://t.co/YoI3ah1To1,"O São Paulo Futebol Clube comunica o desligamento do executivo de futebol Rui Costa, que estava no cargo desde 2021. O clube agradece ao profissional pelos anos de dedicação e deseja êxitos na sequência de sua carreira. https://t.co/I5g0oTSck7",OUTRO,OUTRO,RELEVANTE,DIRETORIA,ALEGRIA,POSITIVO,PROVOCACAO,0.9,"Torcedor comemora com onomatopeia ('bum') o desligamento, indicando ironia ou provocação."
20219326d05af569,2068407133750612326,Sao Paulo,QUOTE,https://t.co/BhQHeHgI2w https://t.co/Iq4qKd3gbu,"O São Paulo Futebol Clube comunica o desligamento do executivo de futebol Rui Costa, que estava no cargo desde 2021. O clube agradece ao profissional pelos anos de dedicação e deseja êxitos na sequência de sua carreira. https://t.co/I5g0oTSck7",OUTRO,OUTRO,RELEVANTE,DIRETORIA,NEUTRO,NEUTRO,INFORMACAO,0.7,"Reação apenas contém links, sem texto explícito, mas o contexto indica compartilhamento da notícia."
3310b18233ebeddc,2068407133750612326,Sao Paulo,QUOTE,https://t.co/UFd3Cu7jQH https://t.co/zOkr2ueqiT,"O São Paulo Futebol Clube comunica o desligamento do executivo de futebol Rui Costa, que estava no cargo desde 2021. O clube agradece ao profissional pelos anos de dedicação e deseja êxitos na sequência de sua carreira. https://t.co/I5g0oTSck7",OUTRO,OUTRO,RELEVANTE,DIRETORIA,NEUTRO,NEUTRO,INFORMACAO,0.7,"Reação contém apenas links, sem conteúdo explícito, impossibilitando inferir emoção ou intenção clara, mas o tema é diretoria."
7a74d44840792714,2068407133750612326,Sao Paulo,QUOTE,"🎉🎉🎉🎉🎉🎉🎉🎉🎉👏👏👏👏👏👏🙌🙌🙌🙌🙌🙌🙌🙌 achei que isso nunca ia acontecer, que felicidade https://t.co/1uxeNqNmhe","O São Paulo Futebol Clube comunica o desligamento do executivo de futebol Rui Costa, que estava no cargo desde 2021. O clube agradece ao profissional pelos anos de dedicação e deseja êxitos na sequência de sua carreira. https://t.co/I5g0oTSck7",OUTRO,OUTRO,RELEVANTE,DIRETORIA,ALEGRIA,POSITIVO,APOIO,0.9,"O torcedor comemora com emojis de festa e expressa felicidade pelo desligamento do executivo, indicando apoio à decisão."
a24196d5ee5f4f5f,2068407133750612326,Sao Paulo,QUOTE,🎉🎉🎉🎉🎉🎉🎉🎆🎆🎆🎆🎆🎇🎇🎇🎇🎇🎇🧨🧨🧨🧨🧨💥💥💥💥💥💥🔥🔥🔥🔥🔥🔥🥳🥳🥳🥳🥳🍾🍾🍾🍾🍾🎊🎊🎊🎊🎊🎈🎈🎈🎈🎈🎈🎈 https://t.co/wUjYp6EE1U,"O São Paulo Futebol Clube comunica o desligamento do executivo de futebol Rui Costa, que estava no cargo desde 2021. O clube agradece ao profissional pelos anos de dedicação e deseja êxitos na sequência de sua carreira. https://t.co/I5g0oTSck7",OUTRO,OUTRO,RELEVANTE,DIRETORIA,ALEGRIA,POSITIVO,APOIO,0.95,"Torcedor comemora o desligamento do executivo, demonstrando alegria e apoio à decisão do clube."
a89d2fa43601b6d3,2068407133750612326,Sao Paulo,QUOTE,Deus é bom o tempo todo https://t.co/aZzG0EI37m,"O São Paulo Futebol Clube comunica o desligamento do executivo de futebol Rui Costa, que estava no cargo desde 2021. O clube agradece ao profissional pelos anos de dedicação e deseja êxitos na sequência de sua carreira. https://t.co/I5g0oTSck7",OUTRO,OUTRO,RELEVANTE,COMUNICACAO_DO_CLUBE,ALEGRIA,POSITIVO,APOIO,0.8,"O torcedor expressa alívio e aprovação ao desligamento de Rui Costa, usando expressão religiosa positiva."
d284bb7bdd409e15,2068407133750612326,Sao Paulo,QUOTE,GLÓRIA DEUS 🙏 https://t.co/PAdFJLGLfn,"O São Paulo Futebol Clube comunica o desligamento do executivo de futebol Rui Costa, que estava no cargo desde 2021. O clube agradece ao profissional pelos anos de dedicação e deseja êxitos na sequência de sua carreira. https://t.co/I5g0oTSck7",OUTRO,OUTRO,RELEVANTE,DIRETORIA,ALEGRIA,POSITIVO,APOIO,0.9,"Torcedor demonstra alívio e contentamento com o desligamento do executivo, indicando aprovação da decisão."
3f9c097ac24bd283,2068407133750612326,Sao Paulo,REPLY,@SaoPauloFC Aleluia melhor notícia da copa !,"O São Paulo Futebol Clube comunica o desligamento do executivo de futebol Rui Costa, que estava no cargo desde 2021. O clube agradece ao profissional pelos anos de dedicação e deseja êxitos na sequência de sua carreira. https://t.co/I5g0oTSck7",OUTRO,OUTRO,RELEVANTE,COMUNICACAO_DO_CLUBE,ALEGRIA,POSITIVO,ELOGIO,0.95,"Torcedor comemora a notícia do desligamento, expressando alegria ('Aleluia') e a considerando a 'melhor notícia'."
b90eaa94f7a1b5f7,2068407133750612326,Sao Paulo,REPLY,"@SaoPauloFC Vai com Deus 🙏🏾, antes tarde do q nunca!!!","O São Paulo Futebol Clube comunica o desligamento do executivo de futebol Rui Costa, que estava no cargo desde 2021. O clube agradece ao profissional pelos anos de dedicação e deseja êxitos na sequência de sua carreira. https://t.co/I5g0oTSck7",OUTRO,OUTRO,RELEVANTE,DIRETORIA,ALEGRIA,POSITIVO,APOIO,0.9,"O torcedor expressa alívio e concorda com a saída do executivo, sendo positivo e de apoio à decisão do clube."
25864c053a49d5c5,2068434321770152091,Sao Paulo,QUOTE,Uma dessas uma calça preta e um nb branco e partiu Morumbi https://t.co/RI9yc4l5Cv,"A Camisa Torcedor da Cápsula Tricolor combina design exclusivo, personalidade e toda a tradição do clube em cada detalhe. Corra para a SAO Store e garanta a sua antes que acabe! https://t.co/B5L6UKbU8u https://t.co/B29RffPPeL",PRODUTO_CAMISA,PRODUTO_OFICIAL,RELEVANTE,PRODUTO_OFICIAL,NEUTRO,NEUTRO,INFORMACAO,0.9,"O torcedor comenta sobre combinar a camisa com outras peças para usar no estádio, sem expressar emoção forte ou crítica."
7962ce5a93824c82,2068434321770152091,Sao Paulo,QUOTE,400 reais 💔 https://t.co/kGkqFGgxlB,"A Camisa Torcedor da Cápsula Tricolor combina design exclusivo, personalidade e toda a tradição do clube em cada detalhe. Corra para a SAO Store e garanta a sua antes que acabe! https://t.co/B5L6UKbU8u https://t.co/B29RffPPeL",PRODUTO_CAMISA,PRODUTO_OFICIAL,POUCO_INFORMATIVO,PRODUTO_OFICIAL,FRUSTRACAO,NEGATIVO,CRITICA,1.0,"Torcedor comenta sobre o preço da camisa, expressando descontentamento com o valor de 400 reais."
a5b16fee5a95acc1,2068434321770152091,Sao Paulo,QUOTE,que linda mas 400 conto e foda... https://t.co/nFbZA7Zabh,"A Camisa Torcedor da Cápsula Tricolor combina design exclusivo, personalidade e toda a tradição do clube em cada detalhe. Corra para a SAO Store e garanta a sua antes que acabe! https://t.co/B5L6UKbU8u https://t.co/B29RffPPeL",PRODUTO_CAMISA,PRODUTO_OFICIAL,RELEVANTE,PRODUTO_OFICIAL,FRUSTRACAO,MISTO,CRITICA,0.9,"Torcedor elogia a camisa ('que linda') mas critica o preço alto ('400 conto e foda'), demonstrando frustração mista."
c22ee73dacfa29e4,2068434321770152091,Sao Paulo,QUOTE,Já tenho... 🇾🇪🤝 https://t.co/TMGfqBvtjT,"A Camisa Torcedor da Cápsula Tricolor combina design exclusivo, personalidade e toda a tradição do clube em cada detalhe. Corra para a SAO Store e garanta a sua antes que acabe! https://t.co/B5L6UKbU8u https://t.co/B29RffPPeL",PRODUTO_CAMISA,PRODUTO_OFICIAL,RELEVANTE,PRODUTO_OFICIAL,ORGULHO,POSITIVO,APOIO,0.9,"Torcedor afirma já possuir o produto, demonstrando orgulho e apoio."
f84c49f80a8cd3a5,2068434321770152091,Sao Paulo,QUOTE,400 conto vou me matar https://t.co/UT3rrCmUOo,"A Camisa Torcedor da Cápsula Tricolor combina design exclusivo, personalidade e toda a tradição do clube em cada detalhe. Corra para a SAO Store e garanta a sua antes que acabe! https://t.co/B5L6UKbU8u https://t.co/B29RffPPeL",PRODUTO_CAMISA,PRODUTO_OFICIAL,RELEVANTE,PRODUTO_OFICIAL,FRUSTRACAO,NEGATIVO,CRITICA,0.8,"Torcedor reclama do preço alto da camisa, expressando frustração"
15e687e00e5ca5c3,2068434321770152091,Sao Paulo,REPLY,"@SaoPauloFC tão linda, comprei mas ficou muito grande kkkkk isso porque peguei PP","A Camisa Torcedor da Cápsula Tricolor combina design exclusivo, personalidade e toda a tradição do clube em cada detalhe. Corra para a SAO Store e garanta a sua antes que acabe! https://t.co/B5L6UKbU8u https://t.co/B29RffPPeL",PRODUTO_CAMISA,PRODUTO_OFICIAL,RELEVANTE,PRODUTO_OFICIAL,ALEGRIA,POSITIVO,INFORMACAO,0.9,"O torcedor elogia a camisa (linda) e informa que comprou, embora tenha achado grande, com tom leve de brincadeira (kkkk)."
46fda73bafed85bc,2068434321770152091,Sao Paulo,REPLY,"@SaoPauloFC Obrigado pela demissão do Rui Costa, agora os ares do Murumbis estará mais puro.","A Camisa Torcedor da Cápsula Tricolor combina design exclusivo, personalidade e toda a tradição do clube em cada detalhe. Corra para a SAO Store e garanta a sua antes que acabe! https://t.co/B5L6UKbU8u https://t.co/B29RffPPeL",PRODUTO_CAMISA,PRODUTO_OFICIAL,POUCO_INFORMATIVO,DIRETORIA,ALEGRIA,POSITIVO,APOIO,0.7,"O torcedor expressa gratidão pela saída de Rui Costa, indicando apoio à decisão."
70b4a5667add39d5,2068434321770152091,Sao Paulo,REPLY,"@SaoPauloFC Linda de mais, porém custando 400,00 Janjas Esterlinas é impraticável","A Camisa Torcedor da Cápsula Tricolor combina design exclusivo, personalidade e toda a tradição do clube em cada detalhe. Corra para a SAO Store e garanta a sua antes que acabe! https://t.co/B5L6UKbU8u https://t.co/B29RffPPeL",PRODUTO_CAMISA,PRODUTO_OFICIAL,RELEVANTE,PRODUTO_OFICIAL,FRUSTRACAO,NEGATIVO,CRITICA,0.9,Torcedor elogia a camisa mas critica o preço alto.
1725ebbdaf1b6d63,2068438842454036688,Sao Paulo,QUOTE,Olha lá o @aspirantesSPFC Maik novamente no CT https://t.co/y9jktgr3xQ https://t.co/fHfGBkeau4,Confira as notícias de mais um dia de treinamentos do São Paulo! #VamosSãoPaulo 🇾🇪 🎥 Gutierre Filmes https://t.co/PR32C755MC,OUTRO,OUTRO,RELEVANTE,ELENCO,NEUTRO,NEUTRO,INFORMACAO,0.8,"Torcedor menciona jogador Maik, associado ao time, indicando informação sobre elenco."
12a8d4919188bd5d,2068438842454036688,Sao Paulo,REPLY,"@SaoPauloFC Põe o Luiz Cunha de executivo de futebol, garantia de qualidade.",Confira as notícias de mais um dia de treinamentos do São Paulo! #VamosSãoPaulo 🇾🇪 🎥 Gutierre Filmes https://t.co/PR32C755MC,OUTRO,OUTRO,RELEVANTE,DIRETORIA,DESCONFIANCA,NEGATIVO,COBRANCA,0.85,"Torcedor sugere mudança na diretoria, indicando insatisfação e cobrança por qualidade."
cf11fa5c79318ee2,2068438842454036688,Sao Paulo,REPLY,"@SaoPauloFC Bom treinar muito. SPFC hoje é mais parecido com a Tunísia na Copa do Mundo, rs.",Confira as notícias de mais um dia de treinamentos do São Paulo! #VamosSãoPaulo 🇾🇪 🎥 Gutierre Filmes https://t.co/PR32C755MC,OUTRO,OUTRO,RELEVANTE,DESEMPENHO_EM_CAMPO,IRONIA,NEGATIVO,CRITICA,0.85,"O torcedor faz uma comparação irônica entre o SPFC e a Tunísia, criticando o desempenho do time."
0eb0233bd3fa2e4f,2068453846548893803,Sao Paulo,QUOTE,元ネタ知らんかった･･･。 https://t.co/sOQunXXzwx,"🇯🇵🇹🇳 No clima de Japão x Tunísia, o Arquivo Histórico conta a trajetória de Musashi Mizushima, o primeiro jogador japonês a jogar pelo São Paulo e que inspirou a obra Supercampeões, do famoso personagem Oliver Tsubasa. Conheça essa história &gt; https://t.co/EIxHYCQU1e #SPFCpédia https://t.co/c1CQOtTLeO",OUTRO,OUTRO,POUCO_INFORMATIVO,OUTRO,NEUTRO,NEUTRO,INFORMACAO,0.9,"Torcedor apenas comenta que não conhecia a história, sem expressar emoção forte, crítica ou elogio."
16d9a0602c2610de,2068453846548893803,Sao Paulo,QUOTE,cinema https://t.co/17O703kEiX,"🇯🇵🇹🇳 No clima de Japão x Tunísia, o Arquivo Histórico conta a trajetória de Musashi Mizushima, o primeiro jogador japonês a jogar pelo São Paulo e que inspirou a obra Supercampeões, do famoso personagem Oliver Tsubasa. Conheça essa história &gt; https://t.co/EIxHYCQU1e #SPFCpédia https://t.co/c1CQOtTLeO",OUTRO,OUTRO,POUCO_INFORMATIVO,OUTRO,NEUTRO,NEUTRO,INFORMACAO,0.8,"O torcedor apenas respondeu com a palavra 'cinema' e um link, sem expressar emoção ou opinião clara sobre a publicação."
403b7e42d08f84e8,2068453846548893803,Sao Paulo,QUOTE,Por isso eu adoro o Japão fds. https://t.co/ClOqbBl7Eb,"🇯🇵🇹🇳 No clima de Japão x Tunísia, o Arquivo Histórico conta a trajetória de Musashi Mizushima, o primeiro jogador japonês a jogar pelo São Paulo e que inspirou a obra Supercampeões, do famoso personagem Oliver Tsubasa. Conheça essa história &gt; https://t.co/EIxHYCQU1e #SPFCpédia https://t.co/c1CQOtTLeO",OUTRO,OUTRO,RELEVANTE,OUTRO,ALEGRIA,POSITIVO,APOIO,0.9,O torcedor expressa admiração pelo Japão em reação a uma publicação sobre um jogador japonês do clube.
47cd7a6a76ed33ca,2068453846548893803,Sao Paulo,QUOTE,🇾🇪 https://t.co/9NFOf5smZR,"🇯🇵🇹🇳 No clima de Japão x Tunísia, o Arquivo Histórico conta a trajetória de Musashi Mizushima, o primeiro jogador japonês a jogar pelo São Paulo e que inspirou a obra Supercampeões, do famoso personagem Oliver Tsubasa. Conheça essa história &gt; https://t.co/EIxHYCQU1e #SPFCpédia https://t.co/c1CQOtTLeO",OUTRO,OUTRO,NAO_RELEVANTE,OUTRO,NEUTRO,NEUTRO,OUTRO,0.9,"A reação é apenas uma bandeira e um link, sem conteúdo que indique avaliação ou sentimento em relação à publicação."
6b5e5a05b8596b3d,2068453846548893803,Sao Paulo,QUOTE,"Sei ,vamos continuar sabendo 👓🫡❤️🤍🖤 Próxima etapa já sabem,abram a caixa preta da barra funda ! https://t.co/vZbJ1bL9MC","🇯🇵🇹🇳 No clima de Japão x Tunísia, o Arquivo Histórico conta a trajetória de Musashi Mizushima, o primeiro jogador japonês a jogar pelo São Paulo e que inspirou a obra Supercampeões, do famoso personagem Oliver Tsubasa. Conheça essa história &gt; https://t.co/EIxHYCQU1e #SPFCpédia https://t.co/c1CQOtTLeO",OUTRO,OUTRO,POUCO_INFORMATIVO,COMUNICACAO_DO_CLUBE,IRONIA,MISTO,CRITICA,0.7,"Torcedor desvia do tema histórico para cobrar transparência sobre a 'caixa preta' da Barra Funda, com leve ironia sobre continuar 'sabendo'."
9dbaec0f7d9ef514,2068453846548893803,Sao Paulo,QUOTE,Não tem jeitooooo São Paulo Futebol Clube https://t.co/YambRBdNry,"🇯🇵🇹🇳 No clima de Japão x Tunísia, o Arquivo Histórico conta a trajetória de Musashi Mizushima, o primeiro jogador japonês a jogar pelo São Paulo e que inspirou a obra Supercampeões, do famoso personagem Oliver Tsubasa. Conheça essa história &gt; https://t.co/EIxHYCQU1e #SPFCpédia https://t.co/c1CQOtTLeO",OUTRO,OUTRO,RELEVANTE,OUTRO,ALEGRIA,POSITIVO,APOIO,0.9,"Torcedor expressa admiração pelo clube em tom de brincadeira, demonstrando apoio."
2d243504a633a4f0,2068453846548893803,Sao Paulo,REPLY,"@SaoPauloFC O @SaoPauloFC tem que buscar uma parceria, para que o nome e uniforme do clube, sejam utilizados por Captain Tsubasa, já que é uma obra feita com inspiração exatamente no M. Mizushima. E isso seria uma ótima divulgação do nosso clube pelo mundo, visto o grande alcance da obra!","🇯🇵🇹🇳 No clima de Japão x Tunísia, o Arquivo Histórico conta a trajetória de Musashi Mizushima, o primeiro jogador japonês a jogar pelo São Paulo e que inspirou a obra Supercampeões, do famoso personagem Oliver Tsubasa. Conheça essa história &gt; https://t.co/EIxHYCQU1e #SPFCpédia https://t.co/c1CQOtTLeO",OUTRO,OUTRO,RELEVANTE,MARKETING,APOIO,POSITIVO,PEDIDO,0.9,"Torcedor sugere parceria com obra inspirada no jogador do clube, mostrando apoio e pedido de ação de marketing."
60dca3805cf363b6,2068453846548893803,Sao Paulo,REPLY,"@SaoPauloFC Uma puta história legal que nunca vocês fazem nada para homenagear, uma coleção com o super campeões ou algo do tipo. Bizarro. Só um postzinho é piada... marketing muito fraco.","🇯🇵🇹🇳 No clima de Japão x Tunísia, o Arquivo Histórico conta a trajetória de Musashi Mizushima, o primeiro jogador japonês a jogar pelo São Paulo e que inspirou a obra Supercampeões, do famoso personagem Oliver Tsubasa. Conheça essa história &gt; https://t.co/EIxHYCQU1e #SPFCpédia https://t.co/c1CQOtTLeO",OUTRO,OUTRO,RELEVANTE,MARKETING,FRUSTRACAO,NEGATIVO,CRITICA,0.9,"Torcedor critica o clube por não aproveitar a oportunidade de marketing com a história, demonstrando frustração."
c6a35327aa62125e,2068453846548893803,Sao Paulo,REPLY,"@SaoPauloFC Por causa dele também, a Mizuno criou a chuteira Morelia com as cores do SPFC.","🇯🇵🇹🇳 No clima de Japão x Tunísia, o Arquivo Histórico conta a trajetória de Musashi Mizushima, o primeiro jogador japonês a jogar pelo São Paulo e que inspirou a obra Supercampeões, do famoso personagem Oliver Tsubasa. Conheça essa história &gt; https://t.co/EIxHYCQU1e #SPFCpédia https://t.co/c1CQOtTLeO",OUTRO,OUTRO,RELEVANTE,COMUNICACAO_DO_CLUBE,APOIO,POSITIVO,INFORMACAO,0.9,"Torcedor complementa a história contada pelo clube com um fato adicional, demonstrando conhecimento e apoio à comunicação."
cce95eaf28c10d36,2068453846548893803,Sao Paulo,REPLY,@SaoPauloFC NUNCA SERÁ https://t.co/7yqQpth2zX,"🇯🇵🇹🇳 No clima de Japão x Tunísia, o Arquivo Histórico conta a trajetória de Musashi Mizushima, o primeiro jogador japonês a jogar pelo São Paulo e que inspirou a obra Supercampeões, do famoso personagem Oliver Tsubasa. Conheça essa história &gt; https://t.co/EIxHYCQU1e #SPFCpédia https://t.co/c1CQOtTLeO",OUTRO,OUTRO,RELEVANTE,RIVALIDADE,IRONIA,NEGATIVO,PROVOCACAO,0.9,"Torcedor provoca ao dizer 'NUNCA SERÁ' em resposta a postagem histórica, indicando rivalidade e ironia."
e5cc7430a242365b,2068453846548893803,Sao Paulo,REPLY,@SaoPauloFC Procurem e contratem outro japonês. De preferência para a base.,"🇯🇵🇹🇳 No clima de Japão x Tunísia, o Arquivo Histórico conta a trajetória de Musashi Mizushima, o primeiro jogador japonês a jogar pelo São Paulo e que inspirou a obra Supercampeões, do famoso personagem Oliver Tsubasa. Conheça essa história &gt; https://t.co/EIxHYCQU1e #SPFCpédia https://t.co/c1CQOtTLeO",OUTRO,OUTRO,RELEVANTE,CONTRATACAO,NEUTRO,NEUTRO,PEDIDO,0.7,"O torcedor responde à publicação histórica sobre um jogador japonês, solicitando que o clube contrate outro japonês, preferencialmente para a base."
0dd63cb0ec8d1e33,2068681273493672042,Sao Paulo,QUOTE,alan franco todos https://t.co/cvlIPaQ6SI,"Os 3️⃣ melhores jogadores da sua posição na Copa com Rafael, Alan Franco, Artur e Calleri. #VamosSãoPaulo 🇾🇪 https://t.co/WiAPF8OtqF",OUTRO,OUTRO,RELEVANTE,ELENCO,APOIO,POSITIVO,ELOGIO,0.8,"Torcedor cita Alan Franco como um dos melhores, demonstrando apoio e elogio ao jogador."
1d72b9a7c7ee1d42,2068681273493672042,Sao Paulo,QUOTE,Só leigo pqp https://t.co/rDunQdaiyv,"Os 3️⃣ melhores jogadores da sua posição na Copa com Rafael, Alan Franco, Artur e Calleri. #VamosSãoPaulo 🇾🇪 https://t.co/WiAPF8OtqF",OUTRO,OUTRO,RELEVANTE,RIVALIDADE,RAIVA,NEGATIVO,CRITICA,0.8,"Torcedor critica a publicacao chamando de 'leigo', indicando raiva e insatisfacao com o conteudo."
3ce74ec113f0d2b7,2068681273493672042,Sao Paulo,QUOTE,Otamendi e Marquinhos. por favor me trate sério https://t.co/COR6MkRpDa,"Os 3️⃣ melhores jogadores da sua posição na Copa com Rafael, Alan Franco, Artur e Calleri. #VamosSãoPaulo 🇾🇪 https://t.co/WiAPF8OtqF",OUTRO,OUTRO,RELEVANTE,RIVALIDADE,IRONIA,NEGATIVO,CRITICA,0.8,"Torcedor critica a seleção de jogadores citando nomes de rivais com tom irônico, mostrando descontentamento com a escolha."
8e96d49b36df2cdf,2068681273493672042,Sao Paulo,QUOTE,ele falando alisson como se a gente não fosse perceber https://t.co/JJ9lZdqGAm,"Os 3️⃣ melhores jogadores da sua posição na Copa com Rafael, Alan Franco, Artur e Calleri. #VamosSãoPaulo 🇾🇪 https://t.co/WiAPF8OtqF",OUTRO,OUTRO,RELEVANTE,ELENCO,IRONIA,NEGATIVO,CRITICA,0.9,"Torcedor ironiza a publicação que destaca Rafael, mas omite Alisson, que está na seleção."
c34460a06ce8456a,2068681273493672042,Sao Paulo,QUOTE,todos mentiram e o alan franco não entende nada de futebol https://t.co/ZJ86S5M470,"Os 3️⃣ melhores jogadores da sua posição na Copa com Rafael, Alan Franco, Artur e Calleri. #VamosSãoPaulo 🇾🇪 https://t.co/WiAPF8OtqF",OUTRO,OUTRO,RELEVANTE,DESEMPENHO_EM_CAMPO,IRONIA,NEGATIVO,CRITICA,0.8,"Torcedor critica Alan Franco com ironia, dizendo que ele não entende de futebol, referindo-se à sua atuação."
eb4bf5fa6086c2fc,2068681273493672042,Sao Paulo,QUOTE,Alguém mostra uns vídeo do Ceni pro Rafael… https://t.co/5262h5qadg,"Os 3️⃣ melhores jogadores da sua posição na Copa com Rafael, Alan Franco, Artur e Calleri. #VamosSãoPaulo 🇾🇪 https://t.co/WiAPF8OtqF",OUTRO,OUTRO,RELEVANTE,ELENCO,IRONIA,NEGATIVO,CRITICA,0.8,"Torcedor ironiza a qualidade do goleiro Rafael ao sugerir mostrar vídeos de Rogério Ceni, criticando indiretamente a contratação ou desempenho."
fac2e0712b117f94,2068681273493672042,Sao Paulo,QUOTE,calleri você sabe https://t.co/qrZ1cWZlGS https://t.co/2RYvVm3meh,"Os 3️⃣ melhores jogadores da sua posição na Copa com Rafael, Alan Franco, Artur e Calleri. #VamosSãoPaulo 🇾🇪 https://t.co/WiAPF8OtqF",OUTRO,OUTRO,RELEVANTE,ELENCO,RAIVA,NEGATIVO,COBRANCA,0.7,"Torcedor faz uma cobrança ao jogador Calleri, referindo-se a um lance específico, com tom negativo."
4c9f71805597ade7,2068681273493672042,Sao Paulo,REPLY,"@SaoPauloFC Alan FRACO horrivel de merda podia sumir do sp tbm , zagueiro fraco que n ganha uma dividida , jogadorzinho medonho","Os 3️⃣ melhores jogadores da sua posição na Copa com Rafael, Alan Franco, Artur e Calleri. #VamosSãoPaulo 🇾🇪 https://t.co/WiAPF8OtqF",OUTRO,OUTRO,RELEVANTE,ELENCO,RAIVA,NEGATIVO,CRITICA,0.9,"Torcedor critica duramente o jogador Alan Franco, expressando raiva e insatisfação com seu desempenho."
562daafef73f135c,2068681273493672042,Sao Paulo,REPLY,"@SaoPauloFC Rogério ceni mudou a posição, Rafael chama gol","Os 3️⃣ melhores jogadores da sua posição na Copa com Rafael, Alan Franco, Artur e Calleri. #VamosSãoPaulo 🇾🇪 https://t.co/WiAPF8OtqF",OUTRO,OUTRO,RELEVANTE,ELENCO,FRUSTRACAO,NEGATIVO,CRITICA,0.8,Torcedor critica mudança de posição e desempenho de Rafael.
65b834faae9df3c0,2068681273493672042,Sao Paulo,REPLY,"@SaoPauloFC Falaram os melhores do país, não dá posição de fato","Os 3️⃣ melhores jogadores da sua posição na Copa com Rafael, Alan Franco, Artur e Calleri. #VamosSãoPaulo 🇾🇪 https://t.co/WiAPF8OtqF",OUTRO,OUTRO,RELEVANTE,DESEMPENHO_EM_CAMPO,FRUSTRACAO,NEGATIVO,CRITICA,0.8,"O torcedor critica a publicacao, apontando que os melhores sao do pais, nao da posicao, demonstrando frustracao."
